Severity	Code	Description	Project	File	Line	Suppression State
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1061	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1064	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1064	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1067	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1067	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1070	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1070	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1073	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1073	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1076	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1076	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1079	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1079	Active
Error	CS0518	Predefined type 'System.Void' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1081	Active
Error	CS0518	Predefined type 'System.Void' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1086	Active
Error	CS0518	Predefined type 'System.Object' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1091	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1095	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1095	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1098	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1098	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1101	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1101	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1104	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1104	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1107	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1107	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1110	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1110	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1113	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1113	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1116	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1116	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1119	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1119	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1122	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1122	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1125	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1125	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1128	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1128	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1131	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1131	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1134	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1134	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1137	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1137	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1140	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1140	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1143	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1143	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1146	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1146	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1149	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1149	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1152	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1152	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1155	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1155	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1158	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1158	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1161	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1161	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1164	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1164	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1167	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1167	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1170	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1170	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1173	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1173	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1176	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1176	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1179	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	1179	Active
